"ecosystem","sample","sample_fraction","fraction","sampleID","isotope.treatment","iso.treat.eco","Density.g.ml","avg_16S_copies","dna_ng_ul","uL_added","dry_soil_wt_g"
"PJ",59,"59_15",15,"W1_PJ_11","12C_N","12C_N.PJ",1.681728,376784.9857,15.8,70,0.249524440593302
"PJ",59,"59_16",16,"W1_PJ_11","12C_N","12C_N.PJ",1.676464,181984.6755,15.8,70,0.249524440593302
"PJ",59,"59_17",17,"W1_PJ_11","12C_N","12C_N.PJ",1.6733056,107944.149,15.8,70,0.249524440593302
"PJ",59,"59_18",18,"W1_PJ_11","12C_N","12C_N.PJ",1.669,32872.53479,15.8,70,0.249524440593302
"PJ",59,"59_19",19,"W1_PJ_11","12C_N","12C_N.PJ",1.6646,7751.177103,15.8,70,0.249524440593302
"PJ",59,"59_20",20,"W1_PJ_11","12C_N","12C_N.PJ",1.6602,3553.560891,15.8,70,0.249524440593302
"PJ",59,"59_3",3,"W1_PJ_11","12C_N","12C_N.PJ",1.734368,2150.395618,15.8,70,0.249524440593302
"PJ",59,"59_4",4,"W1_PJ_11","12C_N","12C_N.PJ",1.7312096,1635.043341,15.8,70,0.249524440593302
"PJ",59,"59_5",5,"W1_PJ_11","12C_N","12C_N.PJ",1.7280512,1728.743122,15.8,70,0.249524440593302
"PJ",59,"59_6",6,"W1_PJ_11","12C_N","12C_N.PJ",1.7227872,1754.95549,15.8,70,0.249524440593302
"PJ",59,"59_7",7,"W1_PJ_11","12C_N","12C_N.PJ",1.7175232,1608.080728,15.8,70,0.249524440593302
"PJ",59,"59_8",8,"W1_PJ_11","12C_N","12C_N.PJ",1.713312,2207.571572,15.8,70,0.249524440593302
"PJ",59,"59_9",9,"W1_PJ_11","12C_N","12C_N.PJ",1.7091008,2352.564429,15.8,70,0.249524440593302
"PJ",60,"60_1",1,"W1_PJ_12","12C_N","12C_N.PJ",1.7254,4959.655418,19.5,50,0.246219481115245
"PJ",60,"60_10",10,"W1_PJ_12","12C_N","12C_N.PJ",1.6890976,47859.08944,19.5,50,0.246219481115245
"PJ",60,"60_11",11,"W1_PJ_12","12C_N","12C_N.PJ",1.6848864,166727.2166,19.5,50,0.246219481115245
"PJ",60,"60_12",12,"W1_PJ_12","12C_N","12C_N.PJ",1.6806752,532584.6788,19.5,50,0.246219481115245
"PJ",60,"60_13",13,"W1_PJ_12","12C_N","12C_N.PJ",1.676464,541692.8378,19.5,50,0.246219481115245
"PJ",60,"60_14",14,"W1_PJ_12","12C_N","12C_N.PJ",1.6722528,347332.4108,19.5,50,0.246219481115245
"PJ",60,"60_15",15,"W1_PJ_12","12C_N","12C_N.PJ",1.6669888,219683.5772,19.5,50,0.246219481115245
"PJ",60,"60_16",16,"W1_PJ_12","12C_N","12C_N.PJ",1.6627776,104839.5949,19.5,50,0.246219481115245
"PJ",60,"60_2",2,"W1_PJ_12","12C_N","12C_N.PJ",1.72384,4152.638487,19.5,50,0.246219481115245
"PJ",60,"60_3",3,"W1_PJ_12","12C_N","12C_N.PJ",1.7206816,3904.809246,19.5,50,0.246219481115245
"PJ",60,"60_4",4,"W1_PJ_12","12C_N","12C_N.PJ",1.718576,598.1263549,19.5,50,0.246219481115245
"PJ",60,"60_5",5,"W1_PJ_12","12C_N","12C_N.PJ",1.713312,669.8589074,19.5,50,0.246219481115245
"PJ",60,"60_6",6,"W1_PJ_12","12C_N","12C_N.PJ",1.708048,864.8151907,19.5,50,0.246219481115245
"PJ",60,"60_7",7,"W1_PJ_12","12C_N","12C_N.PJ",1.702784,1235.697082,19.5,50,0.246219481115245
"PJ",60,"60_8",8,"W1_PJ_12","12C_N","12C_N.PJ",1.6985728,1684.649821,19.5,50,0.246219481115245
"PJ",60,"60_9",9,"W1_PJ_12","12C_N","12C_N.PJ",1.6943616,7111.999952,19.5,50,0.246219481115245
"PJ",61,"61_10",10,"W1_PJ_13","13C_N","13C_N.PJ",1.7017312,338356.4131,32.1,35,0.245393241245731
"PJ",61,"61_11",11,"W1_PJ_13","13C_N","13C_N.PJ",1.6964672,160830.3239,32.1,35,0.245393241245731
"PJ",61,"61_12",12,"W1_PJ_13","13C_N","13C_N.PJ",1.6912032,180881.0915,32.1,35,0.245393241245731
"PJ",61,"61_13",13,"W1_PJ_13","13C_N","13C_N.PJ",1.686992,456705.0662,32.1,35,0.245393241245731
"PJ",61,"61_14",14,"W1_PJ_13","13C_N","13C_N.PJ",1.6827808,870977.5889,32.1,35,0.245393241245731
"PJ",61,"61_15",15,"W1_PJ_13","13C_N","13C_N.PJ",1.6785696,622457.4814,32.1,35,0.245393241245731
"PJ",61,"61_16",16,"W1_PJ_13","13C_N","13C_N.PJ",1.6743584,227328.4987,32.1,35,0.245393241245731
"PJ",61,"61_17",17,"W1_PJ_13","13C_N","13C_N.PJ",1.6701472,71050.94935,32.1,35,0.245393241245731
"PJ",61,"61_18",18,"W1_PJ_13","13C_N","13C_N.PJ",1.6658,50219.18358,32.1,35,0.245393241245731
"PJ",61,"61_19",19,"W1_PJ_13","13C_N","13C_N.PJ",1.6613,26090.62152,32.1,35,0.245393241245731
"PJ",61,"61_3",3,"W1_PJ_13","13C_N","13C_N.PJ",1.7333152,3241.284235,32.1,35,0.245393241245731
"PJ",61,"61_4",4,"W1_PJ_13","13C_N","13C_N.PJ",1.729104,6199.454553,32.1,35,0.245393241245731
"PJ",61,"61_5",5,"W1_PJ_13","13C_N","13C_N.PJ",1.7259456,13700.54653,32.1,35,0.245393241245731
"PJ",61,"61_6",6,"W1_PJ_13","13C_N","13C_N.PJ",1.7217344,56804.46815,32.1,35,0.245393241245731
"PJ",61,"61_7",7,"W1_PJ_13","13C_N","13C_N.PJ",1.7154176,94335.65582,32.1,35,0.245393241245731
"PJ",61,"61_8",8,"W1_PJ_13","13C_N","13C_N.PJ",1.7101536,182160.4138,32.1,35,0.245393241245731
"PJ",61,"61_9",9,"W1_PJ_13","13C_N","13C_N.PJ",1.7059424,430877.5714,32.1,35,0.245393241245731
"PJ",62,"62_10",10,"W1_PJ_14","13C_N","13C_N.PJ",1.7048896,175504.3146,19.2,50,0.24704572098476
"PJ",62,"62_11",11,"W1_PJ_14","13C_N","13C_N.PJ",1.6996256,94554.81689,19.2,50,0.24704572098476
"PJ",62,"62_12",12,"W1_PJ_14","13C_N","13C_N.PJ",1.6933088,104996.3599,19.2,50,0.24704572098476
"PJ",62,"62_13",13,"W1_PJ_14","13C_N","13C_N.PJ",1.6880448,219214.2555,19.2,50,0.24704572098476
"PJ",62,"62_14",14,"W1_PJ_14","13C_N","13C_N.PJ",1.6838336,394950.4369,19.2,50,0.24704572098476
"PJ",62,"62_15",15,"W1_PJ_14","13C_N","13C_N.PJ",1.6713,251212.1268,19.2,50,0.24704572098476
"PJ",62,"62_16",16,"W1_PJ_14","13C_N","13C_N.PJ",1.6666,126678.0782,19.2,50,0.24704572098476
"PJ",62,"62_17",17,"W1_PJ_14","13C_N","13C_N.PJ",1.6619,43426.48808,19.2,50,0.24704572098476
"PJ",62,"62_3",3,"W1_PJ_14","13C_N","13C_N.PJ",1.734368,2494.224801,19.2,50,0.24704572098476
"PJ",62,"62_4",4,"W1_PJ_14","13C_N","13C_N.PJ",1.7312096,2731.922807,19.2,50,0.24704572098476
"PJ",62,"62_5",5,"W1_PJ_14","13C_N","13C_N.PJ",1.7280512,3835.208636,19.2,50,0.24704572098476
"PJ",62,"62_6",6,"W1_PJ_14","13C_N","13C_N.PJ",1.72384,10074.46394,19.2,50,0.24704572098476
"PJ",62,"62_7",7,"W1_PJ_14","13C_N","13C_N.PJ",1.7196288,38091.47387,19.2,50,0.24704572098476
"PJ",62,"62_8",8,"W1_PJ_14","13C_N","13C_N.PJ",1.7143648,53451.66516,19.2,50,0.24704572098476
"PJ",62,"62_9",9,"W1_PJ_14","13C_N","13C_N.PJ",1.7101536,125932.3158,19.2,50,0.24704572098476
"PJ",63,"63_10",10,"W1_PJ_15","13C_N","13C_N.PJ",1.7038368,236699.0185,15,70,0.249524440593302
"PJ",63,"63_11",11,"W1_PJ_15","13C_N","13C_N.PJ",1.6996256,179824.9872,15,70,0.249524440593302
"PJ",63,"63_12",12,"W1_PJ_15","13C_N","13C_N.PJ",1.6943616,222233.9119,15,70,0.249524440593302
"PJ",63,"63_13",13,"W1_PJ_15","13C_N","13C_N.PJ",1.6901504,520474.7738,15,70,0.249524440593302
"PJ",63,"63_14",14,"W1_PJ_15","13C_N","13C_N.PJ",1.6859392,1086459.663,15,70,0.249524440593302
"PJ",63,"63_15",15,"W1_PJ_15","13C_N","13C_N.PJ",1.6806752,808992.1805,15,70,0.249524440593302
"PJ",63,"63_16",16,"W1_PJ_15","13C_N","13C_N.PJ",1.676464,234751.2387,15,70,0.249524440593302
"PJ",63,"63_17",17,"W1_PJ_15","13C_N","13C_N.PJ",1.6722528,57841.08895,15,70,0.249524440593302
"PJ",63,"63_18",18,"W1_PJ_15","13C_N","13C_N.PJ",1.6669888,25890.53627,15,70,0.249524440593302
"PJ",63,"63_19",19,"W1_PJ_15","13C_N","13C_N.PJ",1.6641,15982.30955,15,70,0.249524440593302
"PJ",63,"63_3",3,"W1_PJ_15","13C_N","13C_N.PJ",1.734368,1984.882829,15,70,0.249524440593302
"PJ",63,"63_4",4,"W1_PJ_15","13C_N","13C_N.PJ",1.7312096,6853.548044,15,70,0.249524440593302
"PJ",63,"63_5",5,"W1_PJ_15","13C_N","13C_N.PJ",1.7259456,32368.80894,15,70,0.249524440593302
"PJ",63,"63_6",6,"W1_PJ_15","13C_N","13C_N.PJ",1.7217344,66466.14224,15,70,0.249524440593302
"PJ",63,"63_7",7,"W1_PJ_15","13C_N","13C_N.PJ",1.7175232,125740.0341,15,70,0.249524440593302
"PJ",63,"63_8",8,"W1_PJ_15","13C_N","13C_N.PJ",1.7122592,191964.2838,15,70,0.249524440593302
"PJ",63,"63_9",9,"W1_PJ_15","13C_N","13C_N.PJ",1.708048,403180.8899,15,70,0.249524440593302
"PJ",64,"64_10",10,"W1_PJ_19","18O","18O.PJ",1.6985728,47553.16202,24.7,45,0.200776288291962
"PJ",64,"64_11",11,"W1_PJ_19","18O","18O.PJ",1.6933088,72212.61135,24.7,45,0.200776288291962
"PJ",64,"64_12",12,"W1_PJ_19","18O","18O.PJ",1.6880448,180914.0196,24.7,45,0.200776288291962
"PJ",64,"64_13",13,"W1_PJ_19","18O","18O.PJ",1.6838336,402342.5723,24.7,45,0.200776288291962
"PJ",64,"64_14",14,"W1_PJ_19","18O","18O.PJ",1.6796224,378360.8848,24.7,45,0.200776288291962
"PJ",64,"64_15",15,"W1_PJ_19","18O","18O.PJ",1.6754112,207553.3821,24.7,45,0.200776288291962
"PJ",64,"64_16",16,"W1_PJ_19","18O","18O.PJ",1.6722528,117758.0642,24.7,45,0.200776288291962
"PJ",64,"64_17",17,"W1_PJ_19","18O","18O.PJ",1.6690944,46109.39665,24.7,45,0.200776288291962
"PJ",64,"64_18",18,"W1_PJ_19","18O","18O.PJ",1.6608,60833.31484,24.7,45,0.200776288291962
"PJ",64,"64_4",4,"W1_PJ_19","18O","18O.PJ",1.7322624,9654.856266,24.7,45,0.200776288291962
"PJ",64,"64_5",5,"W1_PJ_19","18O","18O.PJ",1.7248928,11177.94,24.7,45,0.200776288291962
"PJ",64,"64_6",6,"W1_PJ_19","18O","18O.PJ",1.7206816,11387.69478,24.7,45,0.200776288291962
"PJ",64,"64_7",7,"W1_PJ_19","18O","18O.PJ",1.7143648,13176.5776,24.7,45,0.200776288291962
"PJ",64,"64_8",8,"W1_PJ_19","18O","18O.PJ",1.7091008,13836.51367,24.7,45,0.200776288291962
"PJ",64,"64_9",9,"W1_PJ_19","18O","18O.PJ",1.7038368,20051.22714,24.7,45,0.200776288291962
"PJ",65,"65_10",10,"W1_PJ_20","18O","18O.PJ",1.6954144,88857.23084,22,45,0.345368265456955
"PJ",65,"65_11",11,"W1_PJ_20","18O","18O.PJ",1.6901504,129318.664,22,45,0.345368265456955
"PJ",65,"65_12",12,"W1_PJ_20","18O","18O.PJ",1.6859392,295696.0789,22,45,0.345368265456955
"PJ",65,"65_13",13,"W1_PJ_20","18O","18O.PJ",1.6838336,603421.5486,22,45,0.345368265456955
"PJ",65,"65_14",14,"W1_PJ_20","18O","18O.PJ",1.6806752,802962.0331,22,45,0.345368265456955
"PJ",65,"65_15",15,"W1_PJ_20","18O","18O.PJ",1.6743584,475425.3409,22,45,0.345368265456955
"PJ",65,"65_16",16,"W1_PJ_20","18O","18O.PJ",1.6690944,167980.7656,22,45,0.345368265456955
"PJ",65,"65_17",17,"W1_PJ_20","18O","18O.PJ",1.6648832,48601.15716,22,45,0.345368265456955
"PJ",65,"65_18",18,"W1_PJ_20","18O","18O.PJ",1.660672,23691.91851,22,45,0.345368265456955
"PJ",65,"65_2",2,"W1_PJ_20","18O","18O.PJ",1.7333152,603.3052207,22,45,0.345368265456955
"PJ",65,"65_3",3,"W1_PJ_20","18O","18O.PJ",1.7280512,1421.487453,22,45,0.345368265456955
"PJ",65,"65_4",4,"W1_PJ_20","18O","18O.PJ",1.72384,1807.27821,22,45,0.345368265456955
"PJ",65,"65_5",5,"W1_PJ_20","18O","18O.PJ",1.7196288,1506.392805,22,45,0.345368265456955
"PJ",65,"65_6",6,"W1_PJ_20","18O","18O.PJ",1.7143648,2099.414749,22,45,0.345368265456955
"PJ",65,"65_7",7,"W1_PJ_20","18O","18O.PJ",1.7122592,2483.708442,22,45,0.345368265456955
"PJ",65,"65_8",8,"W1_PJ_20","18O","18O.PJ",1.7069952,11086.66249,22,45,0.345368265456955
"PJ",65,"65_9",9,"W1_PJ_20","18O","18O.PJ",1.6996256,12935.24955,22,45,0.345368265456955
"PJ",66,"66_10",10,"W1_PJ_21","18O","18O.PJ",1.7006784,19439.68669,21.6,45,0.314797390284928
"PJ",66,"66_11",11,"W1_PJ_21","18O","18O.PJ",1.6954144,64987.25317,21.6,45,0.314797390284928
"PJ",66,"66_12",12,"W1_PJ_21","18O","18O.PJ",1.6912032,140895.0088,21.6,45,0.314797390284928
"PJ",66,"66_13",13,"W1_PJ_21","18O","18O.PJ",1.6880448,224187.6724,21.6,45,0.314797390284928
"PJ",66,"66_14",14,"W1_PJ_21","18O","18O.PJ",1.6827808,751958.128,21.6,45,0.314797390284928
"PJ",66,"66_15",15,"W1_PJ_21","18O","18O.PJ",1.6806752,1540994.232,21.6,45,0.314797390284928
"PJ",66,"66_16",16,"W1_PJ_21","18O","18O.PJ",1.6754112,1610047.095,21.6,45,0.314797390284928
"PJ",66,"66_17",17,"W1_PJ_21","18O","18O.PJ",1.6712,493458.1684,21.6,45,0.314797390284928
"PJ",66,"66_18",18,"W1_PJ_21","18O","18O.PJ",1.6680416,136856.8237,21.6,45,0.314797390284928
"PJ",66,"66_19",19,"W1_PJ_21","18O","18O.PJ",1.6617248,50473.75005,21.6,45,0.314797390284928
"PJ",66,"66_3",3,"W1_PJ_21","18O","18O.PJ",1.7301568,2135.959914,21.6,45,0.314797390284928
"PJ",66,"66_4",4,"W1_PJ_21","18O","18O.PJ",1.7269984,4291.61935,21.6,45,0.314797390284928
"PJ",66,"66_5",5,"W1_PJ_21","18O","18O.PJ",1.7227872,2094.324083,21.6,45,0.314797390284928
"PJ",66,"66_6",6,"W1_PJ_21","18O","18O.PJ",1.718576,4170.027547,21.6,45,0.314797390284928
"PJ",66,"66_7",7,"W1_PJ_21","18O","18O.PJ",1.713312,6602.841277,21.6,45,0.314797390284928
"PJ",66,"66_8",8,"W1_PJ_21","18O","18O.PJ",1.7091008,4522.832469,21.6,45,0.314797390284928
"PJ",66,"66_9",9,"W1_PJ_21","18O","18O.PJ",1.7038368,10205.54847,21.6,45,0.314797390284928
"PJ",67,"67_10",10,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7298296,4358.480316,21.7,50,0.247871960854274
"PJ",67,"67_11",11,"W1_PJ_22","12C_18O","12C_18O.PJ",1.725536,8649.837955,21.7,50,0.247871960854274
"PJ",67,"67_12",12,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7212424,17121.38408,21.7,50,0.247871960854274
"PJ",67,"67_13",13,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7169488,53604.70068,21.7,50,0.247871960854274
"PJ",67,"67_14",14,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7126552,71715.82318,21.7,50,0.247871960854274
"PJ",67,"67_15",15,"W1_PJ_22","12C_18O","12C_18O.PJ",1.709435,145232.7194,21.7,50,0.247871960854274
"PJ",67,"67_16",16,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7051414,471696.1559,21.7,50,0.247871960854274
"PJ",67,"67_17",17,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7008478,1034838.981,21.7,50,0.247871960854274
"PJ",67,"67_18",18,"W1_PJ_22","12C_18O","12C_18O.PJ",1.6976276,921926.1978,21.7,50,0.247871960854274
"PJ",67,"67_19",19,"W1_PJ_22","12C_18O","12C_18O.PJ",1.6944074,337848.9656,21.7,50,0.247871960854274
"PJ",67,"67_20",20,"W1_PJ_22","12C_18O","12C_18O.PJ",1.6801,131995.5965,21.7,50,0.247871960854274
"PJ",67,"67_21",21,"W1_PJ_22","12C_18O","12C_18O.PJ",1.676,36475.38824,21.7,50,0.247871960854274
"PJ",67,"67_9",9,"W1_PJ_22","12C_18O","12C_18O.PJ",1.7330498,4372.635821,21.7,50,0.247871960854274
"PJ",68,"68_10",10,"W1_PJ_23","12C_18O","12C_18O.PJ",1.71107,44073.54063,17.2,60,0.24704572098476
"PJ",68,"68_11",11,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7067708,98511.70658,17.2,60,0.24704572098476
"PJ",68,"68_12",12,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7024716,202705.1227,17.2,60,0.24704572098476
"PJ",68,"68_13",13,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6981724,567762.8123,17.2,60,0.24704572098476
"PJ",68,"68_14",14,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6927984,630561.324,17.2,60,0.24704572098476
"PJ",68,"68_15",15,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6884992,173143.3213,17.2,60,0.24704572098476
"PJ",68,"68_16",16,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6852748,58441.86366,17.2,60,0.24704572098476
"PJ",68,"68_17",17,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6809756,31342.52275,17.2,60,0.24704572098476
"PJ",68,"68_18",18,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6777512,13288.00052,17.2,60,0.24704572098476
"PJ",68,"68_19",19,"W1_PJ_23","12C_18O","12C_18O.PJ",1.6756016,10611.89346,17.2,60,0.24704572098476
"PJ",68,"68_20",20,"W1_PJ_23","12C_18O","12C_18O.PJ",1.673452,46742.39525,17.2,60,0.24704572098476
"PJ",68,"68_5",5,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7336408,10579.66724,17.2,60,0.24704572098476
"PJ",68,"68_6",6,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7293416,10928.09332,17.2,60,0.24704572098476
"PJ",68,"68_7",7,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7239676,13252.87105,17.2,60,0.24704572098476
"PJ",68,"68_8",8,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7196684,18362.7841,17.2,60,0.24704572098476
"PJ",68,"68_9",9,"W1_PJ_23","12C_18O","12C_18O.PJ",1.7153692,28627.60605,17.2,60,0.24704572098476
"PJ",69,"69_10",10,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7017312,22096.28392,15.5,70,0.249524440593302
"PJ",69,"69_11",11,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6964672,64385.42839,15.5,70,0.249524440593302
"PJ",69,"69_12",12,"W1_PJ_24","12C_18O","12C_18O.PJ",1.692256,207983.079,15.5,70,0.249524440593302
"PJ",69,"69_13",13,"W1_PJ_24","12C_18O","12C_18O.PJ",1.686992,447123.3052,15.5,70,0.249524440593302
"PJ",69,"69_14",14,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6827808,488423.6759,15.5,70,0.249524440593302
"PJ",69,"69_15",15,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6775168,149797.4361,15.5,70,0.249524440593302
"PJ",69,"69_16",16,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6733056,39904.73202,15.5,70,0.249524440593302
"PJ",69,"69_17",17,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6701472,10178.17778,15.5,70,0.249524440593302
"PJ",69,"69_18",18,"W1_PJ_24","12C_18O","12C_18O.PJ",1.6644,8705.387951,15.5,70,0.249524440593302
"PJ",69,"69_3",3,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7333152,2192.962286,15.5,70,0.249524440593302
"PJ",69,"69_4",4,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7301568,1482.521932,15.5,70,0.249524440593302
"PJ",69,"69_5",5,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7259456,1679.23612,15.5,70,0.249524440593302
"PJ",69,"69_6",6,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7206816,2196.799489,15.5,70,0.249524440593302
"PJ",69,"69_7",7,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7164704,2360.226902,15.5,70,0.249524440593302
"PJ",69,"69_8",8,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7112064,5029.050024,15.5,70,0.249524440593302
"PJ",69,"69_9",9,"W1_PJ_24","12C_18O","12C_18O.PJ",1.7059424,12154.23123,15.5,70,0.249524440593302
"PJ",70,"70_10",10,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6933088,69574.03058,21.2,40,0.246219481115245
"PJ",70,"70_11",11,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6890976,219734.6258,21.2,40,0.246219481115245
"PJ",70,"70_12",12,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6848864,391197.8085,21.2,40,0.246219481115245
"PJ",70,"70_13",13,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6806752,903535.2452,21.2,40,0.246219481115245
"PJ",70,"70_14",14,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.676464,972358.4656,21.2,40,0.246219481115245
"PJ",70,"70_15",15,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6722528,411348.197,21.2,40,0.246219481115245
"PJ",70,"70_16",16,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6680416,123427.5932,21.2,40,0.246219481115245
"PJ",70,"70_17",17,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.6648832,62326.46811,21.2,40,0.246219481115245
"PJ",70,"70_3",3,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7269984,2058.7037,21.2,40,0.246219481115245
"PJ",70,"70_4",4,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7227872,2294.142893,21.2,40,0.246219481115245
"PJ",70,"70_5",5,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7164704,4911.366873,21.2,40,0.246219481115245
"PJ",70,"70_6",6,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7112064,16627.16034,21.2,40,0.246219481115245
"PJ",70,"70_7",7,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7059424,29181.20972,21.2,40,0.246219481115245
"PJ",70,"70_8",8,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.7017312,49480.44114,21.2,40,0.246219481115245
"PJ",70,"70_9",9,"W1_PJ_28","12C_18O_N","12C_18O_N.PJ",1.69752,62839.23669,21.2,40,0.246219481115245
"PJ",71,"71_10",10,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6890976,246711.0076,19.3,50,0.24704572098476
"PJ",71,"71_11",11,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6838336,973767.8293,19.3,50,0.24704572098476
"PJ",71,"71_12",12,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6785696,991479.5759,19.3,50,0.24704572098476
"PJ",71,"71_13",13,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6743584,579557.8817,19.3,50,0.24704572098476
"PJ",71,"71_14",14,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6690944,237373.3799,19.3,50,0.24704572098476
"PJ",71,"71_15",15,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6638304,62021.93396,19.3,50,0.24704572098476
"PJ",71,"71_2",2,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.7312096,1149.386894,19.3,50,0.24704572098476
"PJ",71,"71_3",3,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.72384,585.5504764,19.3,50,0.24704572098476
"PJ",71,"71_4",4,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.7175232,758.0225293,19.3,50,0.24704572098476
"PJ",71,"71_5",5,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.7143648,3456.234774,19.3,50,0.24704572098476
"PJ",71,"71_6",6,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.7069952,15202.13429,19.3,50,0.24704572098476
"PJ",71,"71_7",7,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.7017312,41655.29426,19.3,50,0.24704572098476
"PJ",71,"71_8",8,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.69752,71965.1087,19.3,50,0.24704572098476
"PJ",71,"71_9",9,"W1_PJ_29","12C_18O_N","12C_18O_N.PJ",1.6954144,109145.53,19.3,50,0.24704572098476
"PJ",72,"72_10",10,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7048896,224961.12,24,45,0.311492430806871
"PJ",72,"72_11",11,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7006784,303824.4352,24,45,0.311492430806871
"PJ",72,"72_12",12,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6964672,371247.8884,24,45,0.311492430806871
"PJ",72,"72_13",13,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.692256,623696.1727,24,45,0.311492430806871
"PJ",72,"72_14",14,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6890976,1738810.956,24,45,0.311492430806871
"PJ",72,"72_15",15,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6827808,3130088.489,24,45,0.311492430806871
"PJ",72,"72_16",16,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6785696,2534181.936,24,45,0.311492430806871
"PJ",72,"72_17",17,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6754112,1363346.959,24,45,0.311492430806871
"PJ",72,"72_18",18,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6698,600601.3446,24,45,0.311492430806871
"PJ",72,"72_19",19,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.6654,179814.9315,24,45,0.311492430806871
"PJ",72,"72_20",20,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.661,123048.489,24,45,0.311492430806871
"PJ",72,"72_4",4,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7312096,49807.90846,24,45,0.311492430806871
"PJ",72,"72_5",5,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7259456,42291.88728,24,45,0.311492430806871
"PJ",72,"72_6",6,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7217344,50072.6094,24,45,0.311492430806871
"PJ",72,"72_7",7,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.7175232,76520.18985,24,45,0.311492430806871
"PJ",72,"72_8",8,"W1_PJ_30","12C_18O_N","12C_18O_N.PJ",1.713312,54044.91083,24,45,0.311492430806871
